
sound,raygun,,all_mp

xmodel,raygun_viewmodel
xmodel,weapon_raygun
material,mtl_ray_gun
material,mtl_ray_gun_battery
material,mtl_red_dot
xanim,viewmodel_ray_gun_idle
xanim,viewmodel_ray_gun_fire
xanim,viewmodel_ray_gun_reload
xanim,viewmodel_ray_gun_raise
xanim,viewmodel_ray_gun_drop
xanim,viewmodel_ray_gun_ADS_up
xanim,viewmodel_ray_gun_ADS_down
fx,raygun\raygun_trail
fx,raygun\raygun_muzzle
fx,raygun\raygun_impact

xanim,viewmodel_m16a1_acog_ads_down
xanim,viewmodel_m16a1_acog_ads_up
xanim,viewmodel_m16a1_ads_down
xanim,viewmodel_m16a1_ads_fire
xanim,viewmodel_m16a1_ads_up
xanim,viewmodel_m16a1_dualclip_reload_empty_quick
xanim,viewmodel_m16a1_dualclip_reload_quick
xanim,viewmodel_m16a1_elbit_ads_down
xanim,viewmodel_m16a1_elbit_ads_up
xanim,viewmodel_m16a1_fire
xanim,viewmodel_m16a1_first_raise
xanim,viewmodel_m16a1_idle
xanim,viewmodel_m16a1_pullout
xanim,viewmodel_m16a1_pullout_quick
xanim,viewmodel_m16a1_putaway
xanim,viewmodel_m16a1_putaway_quick
xanim,viewmodel_m16a1_sprint_in
xanim,viewmodel_m16a1_sprint_loop
xanim,viewmodel_m16a1_sprint_out

xmodel,viewmodel_bo_m16
xmodel,worldmodel_bo_m16

sound,m16,,all_mp

menufile,ui/main.menu
menufile,ui/scriptmenus/special_features.menu

xanim,viewmodel_m1garand_ads_down
xanim,viewmodel_m1garand_ads_fire
xanim,viewmodel_m1garand_ads_lastfire
xanim,viewmodel_m1garand_ads_up
xanim,viewmodel_m1garand_empty_idle
xanim,viewmodel_m1garand_fire
xanim,viewmodel_m1garand_first_pullout
xanim,viewmodel_m1garand_idle
xanim,viewmodel_m1garand_lastfire
xanim,viewmodel_m1garand_melee
xanim,viewmodel_m1garand_pullout
xanim,viewmodel_m1garand_pullout_empty
xanim,viewmodel_m1garand_pullout_fast
xanim,viewmodel_m1garand_putaway
xanim,viewmodel_m1garand_putaway_empty
xanim,viewmodel_m1garand_putaway_fast
xanim,viewmodel_m1garand_reload
xanim,viewmodel_m1garand_sprint_in
xanim,viewmodel_m1garand_sprint_loop
xanim,viewmodel_m1garand_sprint_out
xmodel,viewmodel_bc2_m1garand
sound,garand,,all_mp


weapon,sp/raygun


weapon,sp/m1garand
weapon,sp/aa12
weapon,sp/drakon
weapon,sp/vmp

weapon,sp/balknife
weapon,sp/ww2garand

weapon,sp/fg42
weapon,sp/ppsh

xanim,viewmodel_aa12_ads_down
xanim,viewmodel_aa12_ads_up
xanim,viewmodel_aa12_eotech_ads_down
xanim,viewmodel_aa12_eotech_ads_up
xanim,viewmodel_aa12_fire
xanim,viewmodel_aa12_fire_ads
xanim,viewmodel_aa12_idle
xanim,viewmodel_aa12_pullout
xanim,viewmodel_aa12_pullout_quick
xanim,viewmodel_aa12_putaway
xanim,viewmodel_aa12_putaway_quick
xanim,viewmodel_aa12_reflex_ads_down
xanim,viewmodel_aa12_reflex_ads_up
xanim,viewmodel_aa12_reload
xanim,viewmodel_aa12_reload_empty
xanim,viewmodel_aa12_sprint_in
xanim,viewmodel_aa12_sprint_loop
xanim,viewmodel_aa12_sprint_out
xmodel,vm_mw3_aa12
xmodel,wm_mw3_aa12
sound,aa12,,all_mp
fx,shellejects/shotgun_view_blurred03
fx,shellejects/shotgun_view_blurred02
fx,shellejects/shotgun_view_blurred01
fx,shellejects/shotgun_view
fx,shellejects/shotgun_resting
fx,shellejects/shotgun

xanim,vm_vmp_ads_down
xanim,vm_vmp_ads_fire
xanim,vm_vmp_ads_up
xanim,vm_vmp_fire
xanim,vm_vmp_first_raise
xanim,vm_vmp_idle
xanim,vm_vmp_pullout
xanim,vm_vmp_putaway
xanim,vm_vmp_reload
xanim,vm_vmp_reload_empty
xanim,vm_vmp_sprint_in
xanim,vm_vmp_sprint_loop
xanim,vm_vmp_sprint_out
xanim,vm_vmp_reflex_ads_up
xanim,vm_vmp_holo_ads_up
xmodel,vm_bo3_vmp
xmodel,wm_bo3_vmp
sound,bo3_vmp,,all_mp


xmodel,vm_bo3_drakon
xmodel,wm_bo3_drakon

xanim,vm_drakon_ads_base_down
xanim,vm_drakon_ads_base_up
xanim,vm_drakon_fire
xanim,vm_drakon_fire_ads
xanim,vm_drakon_first_raise
xanim,vm_drakon_idle
xanim,vm_drakon_pullout
xanim,vm_drakon_putaway
xanim,vm_drakon_reload
xanim,vm_drakon_reload_empty
xanim,vm_drakon_sprint_in
xanim,vm_drakon_sprint_loop
xanim,vm_drakon_sprint_out

sound,bo3_drakon,,all_mp


material,mtl_bo2_ballistic_knife_camo1
material,mtl_bo2_ballistic_knife_camo2
material,mtl_bo2_ballistic_knife_retrieve
material,mtl_bo2_knife_base
material,mtl_bo2_knife_base_camo2

xanim,viewmodel_ballistic_knife_ADS_down
xanim,viewmodel_ballistic_knife_ADS_up
xanim,viewmodel_ballistic_knife_fire
xanim,viewmodel_ballistic_knife_first_raise
xanim,viewmodel_ballistic_knife_idle
xanim,viewmodel_ballistic_knife_idle_empty
xanim,viewmodel_ballistic_knife_idle_loop
xanim,viewmodel_ballistic_knife_mantle
xanim,viewmodel_ballistic_knife_melee_stick
xanim,viewmodel_ballistic_knife_melee_swipe
xanim,viewmodel_ballistic_knife_pullout
xanim,viewmodel_ballistic_knife_pullout_empty
xanim,viewmodel_ballistic_knife_pullout_empty_quick
xanim,viewmodel_ballistic_knife_putaway
xanim,viewmodel_ballistic_knife_putaway_empty
xanim,viewmodel_ballistic_knife_putaway_empty_quick
xanim,viewmodel_ballistic_knife_putaway_quick
xanim,viewmodel_ballistic_knife_reload
xanim,viewmodel_ballistic_knife_sprint_in
xanim,viewmodel_ballistic_knife_sprint_loop
xanim,viewmodel_ballistic_knife_sprint_out

xmodel,weapon_bo2_ballistic_knife_blade_retrieve
xmodel,weapon_bo2_ballistic_knife_blade_view
xmodel,weapon_bo2_ballistic_knife_blade_world
xmodel,weapon_bo2_ballistic_knife_projectile
xmodel,weapon_bo2_ballistic_knife_view
xmodel,weapon_bo2_ballistic_knife_world

localize,weapon
xmodel,weapon_mp_type99_lmg
xmodel,weapon_mp_m1carbine_rifle_flash
xmodel,viewmodel_usa_kbar_knife
xmodel,weapon_usa_kbar_knife_mp
material,scoped_overlay_german
material,scoped_overlay_britain
material,scoped_overlay_american
material,scoped_overlay_russian
material,scope_overlay_mp
material,hud_icon_type_99_rifle
material,hud_icon_shotgun
material,hud_icon_gewehr43
material,reticle_grenade_launch
material,hud_icon_grenade_launcher
material,hud_icon_grenade_launcher_dpad
material,hud_icon_bar
material,hud_icon_fg42
material,hud_icon_kar98k
material,hud_icon_m1carbine
material,hud_icon_colt
material,hud_icon_walther
material,hud_icon_mp40
material,hud_icon_type_100_smg
material,hud_icon_ppsh
material,hud_icon_mosin_rifle
material,hud_icon_stg44
material,hud_icon_svt40
material,hud_icon_m1garand
material,hud_icon_springfield_scoped
material,hud_icon_ptrs41
material,hud_icon_30cal
material,hud_icon_type_99_lmg
material,hud_icon_mg42
material,hud_icon_tokarev
xmodel,viewmodel_mp_k98
xmodel,viewmodel_mp_30cal_lmg
xmodel,viewmodel_mp_bar_lmg
xmodel,viewmodel_mp_dp28_lmg
xmodel,viewmodel_mp_fg42
xmodel,viewmodel_mp_flare_stick
xmodel,viewmodel_mp_g43
xmodel,viewmodel_mp_g43_gl
xmodel,viewmodel_mp_garand
xmodel,viewmodel_mp_m1carbine
xmodel,viewmodel_mp_m1carbine_gl
xmodel,viewmodel_mp_mg42_mg
xmodel,viewmodel_mp_mosinnagant_rifle
xmodel,viewmodel_mp_mp40
xmodel,viewmodel_mp_ppsh
xmodel,viewmodel_mp_ptrs41
xmodel,viewmodel_mp_springfield
xmodel,viewmodel_mp_springfield_gl
xmodel,viewmodel_mp_stg44
xmodel,viewmodel_mp_stg44_gl
xmodel,viewmodel_mp_svt40
xmodel,viewmodel_mp_svt40_gl
xmodel,viewmodel_mp_trenchgun
xmodel,viewmodel_mp_type100_smg
xmodel,viewmodel_mp_type99_lmg
xmodel,viewmodel_mp_type99_rifle
xmodel,weapon_mp_30cal_bipod_lmg
xmodel,weapon_mp_30cal_lmg
xmodel,weapon_mp_bar_bipod_lmg
xmodel,weapon_mp_bar_lmg
xmodel,weapon_mp_dp28_bipod_lmg
xmodel,weapon_mp_dp28_lmg
xmodel,weapon_mp_fg42_bipod_lmg
xmodel,weapon_mp_fg42_lmg
xmodel,weapon_mp_flare_stick
xmodel,weapon_mp_g43_rifle
xmodel,weapon_mp_g43_rifle_bayonet
xmodel,weapon_mp_g43_rifle_silent
xmodel,weapon_mp_kar98_rifle
xmodel,weapon_mp_kar98_rifle_bayonet
xmodel,weapon_mp_kar98_scoped_rifle
xmodel,weapon_mp_m1carbine_rifle_bayonet
xmodel,weapon_mp_m1carbine_rifle
xmodel,weapon_mp_m1garand_rifle
xmodel,weapon_mp_m1garand_rifle_bayonet
xmodel,weapon_mp_m1garand_rifle_flash
xmodel,weapon_mp_mg42
xmodel,weapon_mp_mg42_bipod_mg
xmodel,weapon_mp_mosinnagant_rifle
xmodel,weapon_mp_mosinnagant_rifle_bayonet
xmodel,weapon_mp_mosinnagant_scoped_rifle
xmodel,weapon_mp_mp40_smg_silent
xmodel,weapon_mp_mp40_smg
xmodel,weapon_mp_mp44_lmg
xmodel,weapon_mp_mp44_lmg_flash
xmodel,weapon_mp_ppsh_smg
xmodel,weapon_mp_ptrs41
xmodel,weapon_mp_springfield_rifle
xmodel,weapon_mp_springfield_rifle_bayonet
xmodel,weapon_mp_springfield_rifle_scoped
xmodel,weapon_mp_svt40_rifle
xmodel,weapon_mp_svt40_rifle_bayonet
xmodel,weapon_mp_svt40_rifle_flash
xmodel,weapon_mp_thompson_smg
xmodel,weapon_mp_thompson_smg_silent
xmodel,weapon_mp_trenchgun_bayonet
xmodel,weapon_mp_trenchgun_rifle
xmodel,weapon_mp_type100_smg
xmodel,weapon_mp_type100_smg_silent
xmodel,weapon_mp_type99_bipod_lmg
xmodel,weapon_mp_type99_bayonet_lmg
xmodel,weapon_mp_type99_rifle
xmodel,weapon_mp_type99_rifle_bayonet
xmodel,weapon_mp_type99_rifle_scoped
xmodel,projectile_ger_40mm_riflegrenade
xmodel,viewmodel_rus_tt30_pistol
xmodel,weapon_rus_tt30_pistol
xmodel,viewmodel_usa_colt45_pistol
xmodel,weapon_usa_colt45_pistol
xmodel,viewmodel_ger_walther_pistol
xmodel,weapon_ger_walther_pistol
xmodel,projectile_usa_m9a1_riflegrenade
xmodel,projectile_rus_d32_riflegrenade
xmodel,viewmodel_mp_double_barrel
xmodel,weapon_mp_db_shotgun_sawed
material,hud_icon_double_barrel
material,hud_icon_dp28
xmodel,viewmodel_jap_nambu_pistol
xmodel,weapon_jap_nambu_pistol
material,hud_icon_nambu
xmodel,viewmodel_mp_357magnum
xmodel,weapon_mp_357magnum
material,hud_icon_357
xmodel,viewmodel_mp_thompson
material,hud_icon_thompson
xmodel,viewmodel_usa_bazooka_at
xmodel,weapon_usa_bazooka_at
material,hud_icon_bazooka
material,hud_icon_panzer_dpad
xmodel,weapon_mp_db_shotgun
xmodel,weapon_mp_db_shotgun_grips
xanim,viewmodel_carbine_bigammo_reload
xanim,viewmodel_carbine_bigammo_reload_empty
xanim,viewmodel_dp28_idle
xanim,viewmodel_dp28_idle_empty
xanim,viewmodel_dp28_fire
xanim,viewmodel_dp28_reload
xanim,viewmodel_dp28_reload_empty
xanim,viewmodel_dp28_pullout
xanim,viewmodel_dp28_putaway
xanim,viewmodel_dp28_pullout_empty
xanim,viewmodel_dp28_putaway_empty
xanim,viewmodel_dp28_ads_fire
xanim,viewmodel_dp28_ads_up
xanim,viewmodel_dp28_ads_down
xanim,viewmodel_nambu_idle
xanim,viewmodel_nambu_lastshot_idle
xanim,viewmodel_nambu_fire
xanim,viewmodel_nambu_lastfire
xanim,viewmodel_nambu_reload
xanim,viewmodel_nambu_reload_empty
xanim,viewmodel_nambu_pullout
xanim,viewmodel_nambu_putaway
xanim,viewmodel_nambu_pullout_fast
xanim,viewmodel_nambu_putaway_fast
xanim,viewmodel_nambu_pullout_empty
xanim,viewmodel_nambu_putaway_empty
xanim,viewmodel_nambu_fire_ads
xanim,viewmodel_nambu_lastshot
xanim,viewmodel_nambu_ads_up
xanim,viewmodel_nambu_ads_down
xanim,viewmodel_nambu_sprint_in
xanim,viewmodel_nambu_sprint_loop
xanim,viewmodel_sw357_sprint_in
xanim,viewmodel_sw357_sprint_loop
xanim,viewmodel_sw357_sprint_out
xanim,viewmodel_double_barrel_shotgun_sprint_in
xanim,viewmodel_double_barrel_shotgun_sprint_loop
xanim,viewmodel_trenchgun_sprint_in
xanim,viewmodel_trenchgun_sprint_loop
xanim,viewmodel_type99_rifle_sprint_in
xanim,viewmodel_type99_rifle_sprint_loop
xanim,viewmodel_kar98_sprint_in
xanim,viewmodel_kar98_sprint_loop
xanim,viewmodel_tokarev_tt30_sprint_in
xanim,viewmodel_tokarev_tt30_sprint_loop
xanim,viewmodel_walther_p38_sprint_in
xanim,viewmodel_walther_p38_sprint_loop
xanim,viewmodel_walther_p38_sprint_out
xanim,viewmodel_mosinnagant_sprint_in
xanim,viewmodel_mosinnagant_sprint_loop
xanim,viewmodel_m1garand_sprint_out
xanim,viewmodel_springfield_sprint_in
xanim,viewmodel_springfield_sprint_loop
xanim,viewmodel_m1garand_sprint_in
xanim,viewmodel_m1garand_sprint_loop
xanim,viewmodel_sw357_idle
xanim,viewmodel_sw357_fire
xanim,viewmodel_sw357_reload
xanim,viewmodel_sw357_pullout
xanim,viewmodel_sw357_putaway
xanim,viewmodel_sw357_pullout_fast
xanim,viewmodel_sw357_putaway_fast
xanim,viewmodel_sw357_ads_fire
xanim,viewmodel_sw357_ads_up
xanim,viewmodel_sw357_ads_down
xanim,viewmodel_thompson_idle
xanim,viewmodel_thompson_idle_empty
xanim,viewmodel_thompson_fire
xanim,viewmodel_thompson_lastshot
xanim,viewmodel_thompson_reload
xanim,viewmodel_thompson_reload_empty
xanim,viewmodel_thompson_pullout
xanim,viewmodel_thompson_putaway
xanim,viewmodel_thompson_switch
xanim,viewmodel_thompson_pullout_fast
xanim,viewmodel_thompson_putaway_fast
xanim,viewmodel_thompson_pullout_empty
xanim,viewmodel_thompson_putaway_empty
xanim,viewmodel_thompson_fire_ads
xanim,viewmodel_thompson_ads_up
xanim,viewmodel_thompson_ads_down
xanim,viewmodel_thompson_aperture_ads_up
xanim,viewmodel_thompson_aperture_ads_down
xanim,viewmodel_thompson_drum_clip_reload
xanim,viewmodel_thompson_drum_clip_reload_empty
xanim,viewmodel_springfield_rifle_grenade_idle
xanim,viewmodel_springfield_rifle_grenade_idle_empty
xanim,viewmodel_springfield_rifle_grenade_fire
xanim,viewmodel_springfield_rifle_grenade_reload
xanim,viewmodel_springfield_rifle_grenade_first_raise
xanim,viewmodel_springfield_rifle_grenade_idle_to_rg_idle
xanim,viewmodel_springfield_rifle_grenade_rg_idle_to_idle
xanim,viewmodel_springfield_rifle_grenade_pullout
xanim,viewmodel_springfield_rifle_grenade_putaway
xanim,viewmodel_springfield_rifle_grenade_putaway_empty
xanim,viewmodel_springfield_rifle_grenade_ads_up
xanim,viewmodel_springfield_rifle_grenade_ads_down
xanim,viewmodel_bazooka_idle
xanim,viewmodel_bazooka_fire
xanim,viewmodel_bazooka_reload
xanim,viewmodel_bazooka_pullout
xanim,viewmodel_bazooka_putaway
xanim,viewmodel_bazooka_ads_up
xanim,viewmodel_bazooka_ads_down
xanim,viewmodel_mosinnagant_bayonet_swipe
xanim,viewmodel_mosinnagant_bayonet_thrust
xanim,viewmodel_mosinnagant_bayonet_first_raise
xanim,viewmodel_fg42_ads_telescopic_up
xanim,viewmodel_fg42_ads_telescopic_down
xanim,viewmodel_mp40_double_clip_reload
xanim,viewmodel_mp40_double_clip_reload_empty
xanim,viewmodel_double_barrel_shotgun_idle
xanim,viewmodel_double_barrel_shotgun_fire
xanim,viewmodel_double_barrel_shotgun_partial_reload
xanim,viewmodel_double_barrel_shotgun_reload
xanim,viewmodel_double_barrel_shotgun_pullout
xanim,viewmodel_double_barrel_shotgun_putaway
xanim,viewmodel_double_barrel_shotgun_pullout_fast
xanim,viewmodel_double_barrel_shotgun_putaway_fast
xanim,viewmodel_double_barrel_shotgun_ads_fire
xanim,viewmodel_double_barrel_shotgun_ads_up
xanim,viewmodel_double_barrel_shotgun_ads_down
xanim,viewmodel_double_barrel_shotgun_grip_idle
xanim,viewmodel_double_barrel_shotgun_grip_fire
xanim,viewmodel_double_barrel_shotgun_grip_partial_reload
xanim,viewmodel_double_barrel_shotgun_grip_reload
xanim,viewmodel_double_barrel_shotgun_grip_pullout
xanim,viewmodel_double_barrel_shotgun_grip_putaway
xanim,viewmodel_double_barrel_shotgun_grip_pullout_fast
xanim,viewmodel_double_barrel_shotgun_grip_putaway_fast
xanim,viewmodel_double_barrel_shotgun_grip_ads_fire
xanim,viewmodel_double_barrel_shotgun_grip_ads_up
xanim,viewmodel_double_barrel_shotgun_grip_ads_down
xanim,viewmodel_knife_slash
xanim,viewmodel_knife_stick
xanim,viewmodel_trenchgun_fire
xanim,viewmodel_trenchgun_bayonet_swipe
xanim,viewmodel_trenchgun_bayonet_stick
xanim,viewmodel_trenchgun_fire_ads
xanim,viewmodel_trenchgun_ads_up
xanim,viewmodel_trenchgun_ads_down
xanim,viewmodel_trenchgun_grip_reload_loop
xanim,viewmodel_trenchgun_grip_reload_start
xanim,viewmodel_trenchgun_idle
xanim,viewmodel_trenchgun_melee
xanim,viewmodel_trenchgun_pullout
xanim,viewmodel_trenchgun_pullout_fast
xanim,viewmodel_trenchgun_putaway
xanim,viewmodel_trenchgun_putaway_fast
xanim,viewmodel_trenchgun_rechamber
xanim,viewmodel_trenchgun_reload_end
xanim,viewmodel_trenchgun_reload_loop
xanim,viewmodel_trenchgun_reload_start
xanim,viewmodel_type99_lmg_ads_down
xanim,viewmodel_type99_lmg_ads_up
xanim,viewmodel_type99_lmg_ads_fire
xanim,viewmodel_type99_lmg_bayonette_first_raise
xanim,viewmodel_type99_lmg_bayonette_swipe
xanim,viewmodel_type99scoped_rifle_idle
